2026-02-20,30,"goose","animals",0.03,0.01,0.02,0.03,0.06,0.07,0.25,0.16,0.18,0.31
2026-02-20,31,"horse","animals",0.08,0.1,0.11,0.26,0.39,0.39,0.5,0.6,0.78,0.72
2026-02-20,32,"kitten","animals",0.02,0.01,0.02,0.08,0.03,0.05,0.21,0.2,0.22,0.36
2026-02-20,33,"lamb","animals",0.02,0.01,0.02,0.08,0.07,0.07,0.21,0.19,0.29,0.36
2026-02-20,34,"lion","animals",0.07,0.1,0.1,0.23,0.33,0.4,0.46,0.58,0.69,0.75
2026-02-20,35,"monkey","animals",0.09,0.14,0.14,0.26,0.4,0.45,0.46,0.7,0.72,0.75
2026-02-20,36,"mouse","animals",0.05,0.1,0.13,0.17,0.3,0.33,0.39,0.55,0.78,0.72
2026-02-20,37,"owl","animals",0.08,0.12,0.16,0.25,0.37,0.4,0.54,0.54,0.63,0.64
2026-02-20,38,"penguin","animals",0.04,0.07,0.08,0.18,0.27,0.25,0.36,0.46,0.52,0.53
2026-02-20,39,"pig","animals",0.13,0.16,0.21,0.36,0.53,0.55,0.54,0.71,0.78,0.86
2026-02-20,40,"pony","animals",0.01,0.01,0.01,0.05,0.08,0.05,0.11,0.22,0.17,0.44
2026-02-20,41,"puppy","animals",0.03,0.03,0.03,0.08,0.12,0.16,0.39,0.28,0.37,0.44
2026-02-20,42,"sheep","animals",0.08,0.1,0.13,0.27,0.42,0.56,0.39,0.64,0.77,0.75
2026-02-20,43,"spider","animals",0.04,0.07,0.13,0.23,0.31,0.4,0.54,0.63,0.7,0.69
2026-02-20,44,"squirrel","animals",0.01,0.02,0.03,0.11,0.15,0.13,0.25,0.33,0.39,0.5
2026-02-20,45,"tiger","animals",0.06,0.08,0.12,0.17,0.26,0.21,0.39,0.5,0.59,0.67
2026-02-20,46,"turkey","animals",0.01,0,0.02,0.02,0.03,0,0.14,0.1,0.14,0.28
2026-02-20,47,"turtle","animals",0.08,0.11,0.15,0.2,0.31,0.31,0.29,0.4,0.55,0.53
2026-02-20,48,"aeroplane / plane","vehicles",0.02,0.06,0.14,0.25,0.31,0.41,0.46,0.56,0.79,0.72
2026-02-20,49,"bicycle / bike","vehicles",0.06,0.1,0.17,0.27,0.41,0.48,0.5,0.58,0.72,0.69
2026-02-20,50,"boat","vehicles",0.09,0.17,0.24,0.35,0.53,0.56,0.61,0.73,0.85,0.83
2026-02-20,51,"lorry / truck","vehicles",0.04,0.05,0.09,0.23,0.26,0.24,0.36,0.48,0.57,0.67
2026-02-20,52,"motor-bike","vehicles",0.03,0.06,0.09,0.17,0.25,0.31,0.46,0.48,0.55,0.67
2026-02-20,53,"bus","vehicles",0.11,0.2,0.27,0.42,0.57,0.59,0.75,0.68,0.85,0.83
2026-02-20,54,"car","vehicles",0.3,0.46,0.53,0.7,0.74,0.75,0.82,0.81,0.94,0.92
2026-02-20,55,"fire engine","vehicles",0.02,0.02,0.03,0.13,0.16,0.09,0.29,0.35,0.43,0.53
2026-02-20,56,"pushchair / buggy","vehicles",0.08,0.06,0.08,0.2,0.25,0.28,0.36,0.54,0.64,0.61
2026-02-20,57,"train","vehicles",0.08,0.11,0.15,0.33,0.43,0.61,0.54,0.69,0.83,0.75
2026-02-20,58,"ball","toys",0.41,0.59,0.6,0.73,0.83,0.87,0.86,0.89,0.98,0.89
2026-02-20,59,"balloon","toys",0.15,0.23,0.3,0.45,0.58,0.57,0.64,0.76,0.92,0.72
2026-02-20,60,"block / brick","toys",0.05,0.05,0.09,0.18,0.18,0.21,0.18,0.33,0.39,0.39
2026-02-20,61,"book","toys",0.25,0.43,0.44,0.65,0.71,0.77,0.71,0.82,0.91,0.83
2026-02-20,62,"bubble","toys",0.27,0.41,0.41,0.53,0.69,0.73,0.79,0.8,0.89,0.81
2026-02-20,63,"doll","toys",0.09,0.08,0.15,0.27,0.27,0.37,0.43,0.53,0.6,0.61
2026-02-20,64,"pen","toys",0.04,0.1,0.09,0.23,0.3,0.37,0.5,0.56,0.61,0.64
2026-02-20,65,"teddy bear","toys",0.2,0.28,0.27,0.42,0.46,0.6,0.61,0.76,0.83,0.67
2026-02-20,66,"toy","toys",0.06,0.09,0.12,0.24,0.33,0.35,0.39,0.55,0.68,0.67
2026-02-20,67,"apple","food_drink",0.12,0.24,0.31,0.5,0.59,0.61,0.75,0.77,0.86,0.72
2026-02-20,68,"banana","food_drink",0.42,0.53,0.51,0.63,0.77,0.83,0.86,0.83,0.93,0.75
2026-02-20,69,"biscuit","food_drink",0.15,0.22,0.22,0.42,0.58,0.59,0.57,0.74,0.83,0.78
2026-02-20,70,"bread","food_drink",0.05,0.07,0.14,0.19,0.3,0.35,0.39,0.55,0.61,0.64
2026-02-20,71,"butter","food_drink",0.01,0.02,0.03,0.09,0.17,0.29,0.36,0.38,0.46,0.5
2026-02-20,72,"cake","food_drink",0.1,0.12,0.23,0.35,0.53,0.6,0.64,0.71,0.89,0.81
2026-02-20,73,"carrot","food_drink",0.04,0.06,0.11,0.2,0.27,0.36,0.43,0.53,0.62,0.64
2026-02-20,74,"cereal","food_drink",0.03,0.03,0.06,0.1,0.12,0.31,0.36,0.36,0.4,0.47
2026-02-20,75,"cheese","food_drink",0.24,0.31,0.4,0.47,0.6,0.72,0.64,0.74,0.83,0.72
2026-02-20,76,"chicken","food_drink",0.03,0.07,0.09,0.22,0.36,0.37,0.36,0.5,0.63,0.58
2026-02-20,77,"chips","food_drink",0.03,0.07,0.12,0.28,0.38,0.45,0.46,0.52,0.7,0.61
2026-02-20,78,"coffee","food_drink",0.03,0.02,0.01,0.06,0.1,0.12,0.29,0.27,0.26,0.47
2026-02-20,79,"drink","food_drink",0.13,0.17,0.25,0.36,0.45,0.55,0.54,0.72,0.77,0.72
2026-02-20,80,"egg","food_drink",0.1,0.1,0.13,0.25,0.39,0.47,0.5,0.54,0.64,0.58
2026-02-20,81,"fish","food_drink",0.25,0.31,0.36,0.47,0.56,0.69,0.54,0.69,0.85,0.78
2026-02-20,82,"food","food_drink",0.03,0.09,0.1,0.23,0.28,0.25,0.32,0.43,0.54,0.56
2026-02-20,83,"ice cream","food_drink",0.02,0.05,0.08,0.18,0.26,0.45,0.39,0.52,0.63,0.56
2026-02-20,84,"jam","food_drink",0.03,0.04,0.05,0.16,0.24,0.2,0.36,0.42,0.48,0.44
2026-02-20,85,"juice","food_drink",0.2,0.28,0.32,0.54,0.62,0.72,0.64,0.75,0.9,0.78
2026-02-20,86,"meat","food_drink",0.01,0.02,0.04,0.07,0.12,0.19,0.21,0.22,0.24,0.39
2026-02-20,87,"milk","food_drink",0.24,0.27,0.28,0.5,0.58,0.63,0.68,0.73,0.85,0.72
2026-02-20,88,"orange","food_drink",0.05,0.1,0.14,0.22,0.33,0.4,0.5,0.62,0.68,0.61
2026-02-20,89,"pasta / spaghetti","food_drink",0.06,0.07,0.1,0.22,0.31,0.37,0.39,0.52,0.61,0.53
2026-02-20,90,"peas","food_drink",0.11,0.18,0.19,0.33,0.4,0.53,0.61,0.54,0.68,0.67
2026-02-20,91,"pizza","food_drink",0.03,0.05,0.04,0.13,0.18,0.2,0.25,0.37,0.48,0.53
2026-02-20,92,"sweets","food_drink",0.01,0.02,0.03,0.11,0.19,0.23,0.32,0.41,0.4,0.47
2026-02-20,93,"tea","food_drink",0.11,0.17,0.21,0.31,0.42,0.59,0.61,0.62,0.82,0.56
2026-02-20,94,"toast","food_drink",0.08,0.21,0.23,0.37,0.46,0.55,0.5,0.65,0.82,0.64
2026-02-20,95,"water","food_drink",0.09,0.12,0.14,0.27,0.4,0.45,0.68,0.69,0.69,0.78
2026-02-20,96,"arm","body_parts",0.07,0.09,0.1,0.19,0.31,0.44,0.36,0.56,0.66,0.67
2026-02-20,97,"belly button / tummy button","body_parts",0.03,0.06,0.08,0.13,0.19,0.28,0.36,0.46,0.51,0.5
2026-02-20,98,"cheek","body_parts",0.04,0.07,0.09,0.2,0.24,0.28,0.36,0.48,0.49,0.5
2026-02-20,99,"ear","body_parts",0.14,0.19,0.21,0.39,0.53,0.65,0.61,0.74,0.82,0.81
2026-02-20,100,"eye","body_parts",0.18,0.28,0.32,0.48,0.6,0.76,0.68,0.81,0.85,0.81
2026-02-20,101,"face","body_parts",0.04,0.05,0.05,0.13,0.23,0.35,0.36,0.45,0.55,0.58
2026-02-20,102,"finger","body_parts",0.05,0.06,0.05,0.18,0.24,0.33,0.39,0.54,0.71,0.72
2026-02-20,103,"foot","body_parts",0.08,0.12,0.16,0.27,0.42,0.55,0.46,0.62,0.74,0.69
2026-02-20,104,"tongue","body_parts",0.02,0.04,0.05,0.09,0.12,0.27,0.25,0.39,0.52,0.58
2026-02-20,105,"tooth","body_parts",0.06,0.17,0.17,0.28,0.38,0.43,0.54,0.51,0.66,0.67
2026-02-20,106,"hair","body_parts",0.13,0.19,0.2,0.4,0.56,0.65,0.71,0.72,0.8,0.78
2026-02-20,107,"hand","body_parts",0.05,0.11,0.12,0.23,0.37,0.51,0.46,0.66,0.79,0.75
2026-02-20,108,"head","body_parts",0.06,0.14,0.14,0.31,0.43,0.47,0.64,0.64,0.77,0.69
2026-02-20,109,"knee","body_parts",0.06,0.1,0.1,0.22,0.33,0.48,0.57,0.59,0.74,0.61
2026-02-20,110,"leg","body_parts",0.02,0.05,0.06,0.13,0.32,0.33,0.39,0.54,0.67,0.53
2026-02-20,111,"nail","body_parts",0.01,0.01,0.02,0.07,0.1,0.13,0.25,0.32,0.33,0.5
2026-02-20,112,"nose","body_parts",0.19,0.27,0.37,0.47,0.59,0.76,0.75,0.75,0.87,0.75
2026-02-20,113,"toe","body_parts",0.08,0.14,0.24,0.37,0.43,0.52,0.46,0.62,0.7,0.67
2026-02-20,114,"tummy","body_parts",0.04,0.12,0.14,0.28,0.37,0.52,0.5,0.66,0.75,0.58
2026-02-20,115,"mouth","body_parts",0.09,0.13,0.15,0.33,0.4,0.56,0.57,0.63,0.77,0.67
2026-02-20,116,"bib","clothing",0.1,0.1,0.14,0.23,0.31,0.41,0.36,0.5,0.56,0.56
2026-02-20,117,"boot(s)","clothing",0.09,0.1,0.14,0.29,0.35,0.48,0.5,0.59,0.71,0.67
2026-02-20,118,"button","clothing",0.11,0.1,0.14,0.17,0.24,0.32,0.32,0.5,0.55,0.53
2026-02-20,119,"coat","clothing",0.1,0.13,0.2,0.34,0.44,0.57,0.46,0.64,0.76,0.67
2026-02-20,120,"dress","clothing",0.03,0.03,0.05,0.1,0.15,0.16,0.25,0.35,0.38,0.47
2026-02-20,121,"glasses / specs","clothing",0.07,0.05,0.12,0.16,0.22,0.33,0.39,0.5,0.61,0.5
2026-02-20,122,"hat","clothing",0.14,0.25,0.38,0.5,0.62,0.71,0.71,0.78,0.87,0.83
2026-02-20,123,"jacket","clothing",0,0.02,0.03,0.1,0.07,0.11,0.21,0.32,0.37,0.36
2026-02-20,124,"jeans","clothing",0.01,0.03,0.04,0.07,0.12,0.11,0.14,0.27,0.33,0.39
2026-02-20,125,"jumper / sweater","clothing",0.03,0.04,0.04,0.11,0.15,0.27,0.29,0.44,0.52,0.5
2026-02-20,126,"nappy","clothing",0.08,0.14,0.21,0.34,0.4,0.59,0.68,0.68,0.77,0.81
2026-02-20,127,"necklace","clothing",0.03,0.04,0.03,0.08,0.09,0.12,0.18,0.29,0.33,0.36
2026-02-20,128,"pyjamas","clothing",0.03,0.03,0.07,0.13,0.19,0.24,0.36,0.47,0.57,0.53
2026-02-20,129,"shirt","clothing",0,0.02,0.03,0.04,0.07,0.12,0.18,0.21,0.3,0.36
2026-02-20,130,"shoe","clothing",0.36,0.43,0.47,0.63,0.72,0.83,0.75,0.82,0.92,0.86
2026-02-20,131,"shorts","clothing",0,0.01,0,0.04,0.08,0.13,0.21,0.27,0.38,0.44
2026-02-20,132,"sock","clothing",0.16,0.24,0.27,0.45,0.59,0.64,0.68,0.75,0.82,0.83
2026-02-20,133,"trousers","clothing",0.04,0.06,0.08,0.18,0.19,0.39,0.36,0.5,0.56,0.47
2026-02-20,134,"zip","clothing",0.07,0.06,0.08,0.14,0.14,0.27,0.29,0.39,0.47,0.42
2026-02-20,135,"bath / bathtub","clothing",0.21,0.27,0.29,0.5,0.6,0.68,0.64,0.71,0.78,0.72
2026-02-20,136,"bathroom","furniture_rooms",0.02,0.02,0.04,0.06,0.11,0.23,0.29,0.38,0.44,0.47
2026-02-20,137,"bed","furniture_rooms",0.09,0.15,0.21,0.42,0.51,0.59,0.64,0.71,0.83,0.75
2026-02-20,138,"bedroom","furniture_rooms",0.03,0.02,0.04,0.06,0.1,0.19,0.25,0.38,0.52,0.47
2026-02-20,139,"chair","furniture_rooms",0.09,0.14,0.25,0.34,0.47,0.56,0.57,0.67,0.84,0.69
2026-02-20,140,"cooker / stove / oven","furniture_rooms",0.03,0.01,0.02,0.05,0.12,0.17,0.25,0.29,0.4,0.44
2026-02-20,141,"cot","furniture_rooms",0.03,0.05,0.13,0.16,0.21,0.36,0.36,0.43,0.57,0.44
2026-02-20,142,"door","furniture_rooms",0.17,0.26,0.26,0.47,0.54,0.75,0.82,0.8,0.84,0.81
2026-02-20,143,"drawer","furniture_rooms",0.03,0.01,0.02,0.04,0.08,0.16,0.21,0.23,0.26,0.36
2026-02-20,144,"garage","furniture_rooms",0,0,0.02,0.02,0.06,0.01,0.11,0.17,0.23,0.39
2026-02-20,145,"high chair","furniture_rooms",0.03,0.02,0.06,0.2,0.17,0.27,0.25,0.38,0.51,0.47
2026-02-20,146,"kitchen","furniture_rooms",0.01,0.04,0.06,0.12,0.24,0.24,0.39,0.46,0.6,0.56
2026-02-20,147,"living room","furniture_rooms",0.01,0.01,0.02,0.06,0.07,0.13,0.11,0.25,0.37,0.36
2026-02-20,148,"play pen","furniture_rooms",0,0.01,0,0.03,0.03,0,0.04,0.04,0.03,0.08
2026-02-20,149,"potty","furniture_rooms",0.04,0.07,0.1,0.19,0.25,0.4,0.36,0.54,0.55,0.61
2026-02-20,150,"refrigerator / fridge","furniture_rooms",0,0.02,0.04,0.05,0.1,0.16,0.29,0.23,0.38,0.36
2026-02-20,151,"rocking chair","furniture_rooms",0.01,0.01,0,0.02,0.05,0.03,0.14,0.1,0.1,0.08
2026-02-20,152,"settee / sofa","furniture_rooms",0.03,0.02,0.06,0.09,0.15,0.23,0.25,0.38,0.51,0.56
2026-02-20,153,"sink","furniture_rooms",0,0.03,0.03,0.06,0.08,0.2,0.14,0.31,0.37,0.47
2026-02-20,154,"stairs","furniture_rooms",0.09,0.12,0.17,0.28,0.45,0.44,0.46,0.62,0.72,0.64
2026-02-20,155,"table","furniture_rooms",0.03,0.07,0.07,0.21,0.23,0.36,0.36,0.5,0.63,0.58
2026-02-20,156,"TV / television","furniture_rooms",0.03,0.05,0.08,0.17,0.26,0.4,0.39,0.55,0.7,0.67
2026-02-20,157,"window","furniture_rooms",0.02,0.06,0.06,0.13,0.16,0.21,0.39,0.48,0.57,0.53
2026-02-20,158,"beach","outside",0.02,0.03,0.06,0.14,0.22,0.21,0.32,0.4,0.51,0.56
2026-02-20,159,"bucket","outside",0.02,0.02,0.04,0.1,0.17,0.21,0.29,0.46,0.51,0.44
2026-02-20,160,"church","outside",0.01,0.01,0,0.03,0.01,0.07,0.11,0.09,0.21,0.19
2026-02-20,161,"flower","outside",0.12,0.16,0.26,0.38,0.47,0.53,0.57,0.64,0.76,0.72
2026-02-20,162,"garden","outside",0.01,0.06,0.1,0.15,0.23,0.31,0.39,0.51,0.57,0.64
2026-02-20,163,"house","outside",0.07,0.06,0.08,0.25,0.36,0.43,0.43,0.62,0.72,0.58
2026-02-20,164,"moon","outside",0.11,0.13,0.15,0.28,0.31,0.39,0.64,0.61,0.7,0.67
2026-02-20,165,"sky","outside",0.02,0.04,0.09,0.17,0.23,0.21,0.46,0.45,0.53,0.58
2026-02-20,166,"slide","outside",0.03,0.05,0.12,0.21,0.33,0.44,0.39,0.62,0.69,0.64
2026-02-20,167,"snow","outside",0,0.03,0.04,0.06,0.08,0.12,0.18,0.29,0.21,0.31
2026-02-20,168,"spade","outside",0.01,0.01,0.04,0.1,0.1,0.11,0.21,0.29,0.45,0.42
2026-02-20,169,"star","outside",0.1,0.2,0.24,0.39,0.5,0.53,0.64,0.68,0.86,0.72
2026-02-20,170,"stone","outside",0.01,0.04,0.08,0.17,0.27,0.31,0.39,0.44,0.59,0.58
2026-02-20,171,"sun","outside",0.04,0.06,0.08,0.17,0.25,0.32,0.39,0.52,0.64,0.64
2026-02-20,172,"outside","outside",0.03,0.06,0.09,0.18,0.2,0.33,0.54,0.52,0.63,0.58
2026-02-20,173,"park","outside",0.04,0.11,0.13,0.26,0.38,0.52,0.43,0.6,0.72,0.67
2026-02-20,174,"party","outside",0,0.02,0.03,0.06,0.1,0.12,0.18,0.28,0.43,0.47
2026-02-20,175,"pool","outside",0,0.02,0.04,0.06,0.17,0.19,0.21,0.39,0.41,0.47
2026-02-20,176,"rain","outside",0.02,0.05,0.1,0.24,0.33,0.32,0.57,0.6,0.72,0.69
2026-02-20,177,"school","outside",0,0.01,0.03,0.06,0.16,0.13,0.11,0.23,0.28,0.36
2026-02-20,178,"shop","outside",0.03,0.04,0.08,0.13,0.26,0.27,0.43,0.51,0.62,0.61
2026-02-20,179,"swing","outside",0.03,0.07,0.12,0.18,0.33,0.44,0.39,0.54,0.61,0.64
2026-02-20,180,"tree","outside",0.08,0.16,0.24,0.35,0.5,0.57,0.57,0.71,0.8,0.72
2026-02-20,181,"wall","outside",0,0.03,0.05,0.12,0.18,0.21,0.32,0.31,0.39,0.56
2026-02-20,182,"water","outside",0.06,0.13,0.16,0.24,0.37,0.44,0.57,0.64,0.69,0.81
2026-02-20,183,"work","outside",0.05,0.04,0.08,0.15,0.23,0.28,0.32,0.48,0.52,0.64
2026-02-20,184,"zoo","outside",0.01,0.01,0.05,0.06,0.13,0.15,0.18,0.22,0.33,0.47
2026-02-20,185,"bin","household",0.07,0.12,0.15,0.33,0.35,0.53,0.57,0.66,0.72,0.75
2026-02-20,186,"blanket","household",0.05,0.07,0.08,0.17,0.23,0.37,0.36,0.51,0.62,0.61
2026-02-20,187,"bottle","household",0.08,0.12,0.19,0.28,0.37,0.41,0.5,0.57,0.66,0.67
2026-02-20,188,"bowl","household",0.09,0.08,0.15,0.28,0.4,0.35,0.5,0.6,0.68,0.56
2026-02-20,189,"box","household",0.05,0.04,0.07,0.18,0.23,0.24,0.46,0.46,0.55,0.53
2026-02-20,190,"broom","household",0,0.01,0.03,0.02,0.04,0.08,0.07,0.14,0.18,0.22
2026-02-20,191,"brush","household",0.04,0.08,0.07,0.18,0.24,0.32,0.36,0.47,0.57,0.61
2026-02-20,192,"clock","household",0.11,0.11,0.11,0.23,0.32,0.33,0.43,0.51,0.61,0.56
2026-02-20,193,"comb","household",0,0,0.01,0.02,0.04,0.05,0.11,0.16,0.25,0.31
2026-02-20,194,"cup","household",0.06,0.13,0.19,0.3,0.44,0.52,0.39,0.6,0.74,0.67
2026-02-20,195,"dish","household",0.01,0.01,0.03,0.06,0.07,0.12,0.11,0.25,0.18,0.33
2026-02-20,196,"dummy","household",0.06,0.13,0.13,0.2,0.22,0.19,0.21,0.34,0.38,0.44
2026-02-20,197,"fork","household",0.03,0.07,0.13,0.23,0.31,0.48,0.46,0.53,0.68,0.61
2026-02-20,198,"glass","household",0.01,0.01,0.02,0.06,0.08,0.12,0.18,0.28,0.31,0.39
2026-02-20,199,"hammer","household",0.01,0.02,0.04,0.05,0.08,0.11,0.18,0.27,0.32,0.36
2026-02-20,200,"hoover / vacuum","household",0.03,0.05,0.09,0.21,0.19,0.24,0.25,0.4,0.48,0.53
2026-02-20,201,"jug","household",0.01,0.01,0.02,0.05,0.06,0.03,0.18,0.18,0.13,0.28
2026-02-20,202,"key","household",0.13,0.21,0.26,0.48,0.48,0.6,0.54,0.67,0.75,0.64
2026-02-20,203,"lamp","household",0.01,0.02,0.01,0.02,0.03,0.05,0.11,0.17,0.14,0.33
2026-02-20,204,"light","household",0.11,0.13,0.18,0.27,0.35,0.44,0.46,0.63,0.68,0.78
2026-02-20,205,"medicine","household",0.03,0.03,0.04,0.12,0.14,0.19,0.18,0.34,0.43,0.44
2026-02-20,206,"money","household",0.03,0.02,0.03,0.11,0.15,0.29,0.25,0.38,0.49,0.58
2026-02-20,207,"mug","household",0,0.01,0.02,0.01,0.02,0.04,0.07,0.12,0.16,0.17
2026-02-20,208,"paper","household",0.03,0.07,0.05,0.2,0.2,0.29,0.36,0.47,0.57,0.61
2026-02-20,209,"penny","household",0,0.02,0.01,0.07,0.09,0.08,0.14,0.24,0.25,0.36
2026-02-20,210,"picture","household",0,0.04,0.06,0.13,0.15,0.17,0.21,0.39,0.49,0.56
2026-02-20,211,"pillow","household",0.02,0.02,0.01,0.05,0.15,0.12,0.25,0.36,0.41,0.5
2026-02-20,212,"plant","household",0.02,0.03,0.03,0.05,0.06,0.05,0.18,0.23,0.25,0.33
2026-02-20,213,"plate","household",0,0.04,0.07,0.15,0.18,0.29,0.32,0.46,0.53,0.53
2026-02-20,214,"purse","household",0.02,0.02,0.03,0.06,0.1,0.08,0.18,0.21,0.28,0.33
2026-02-20,215,"radio","household",0.01,0.01,0.01,0.04,0.06,0.08,0.11,0.14,0.2,0.28
2026-02-20,216,"rubbish","household",0.01,0.03,0.04,0.07,0.12,0.13,0.18,0.36,0.4,0.42
2026-02-20,217,"scissors","household",0.03,0.02,0.02,0.04,0.06,0.07,0.14,0.24,0.36,0.36
2026-02-20,218,"soap","household",0.01,0.03,0.03,0.06,0.17,0.2,0.25,0.34,0.41,0.53
2026-02-20,219,"spoon","household",0.12,0.19,0.15,0.4,0.49,0.64,0.61,0.68,0.77,0.69
2026-02-20,220,"telephone","household",0.06,0.09,0.15,0.28,0.31,0.39,0.43,0.57,0.69,0.64
2026-02-20,221,"toothbrush","household",0.03,0.08,0.11,0.21,0.27,0.4,0.46,0.55,0.61,0.56
2026-02-20,222,"towel","household",0.03,0.04,0.06,0.16,0.24,0.32,0.32,0.45,0.49,0.61
2026-02-20,223,"watch","household",0.03,0.03,0.06,0.07,0.14,0.19,0.25,0.37,0.44,0.39
2026-02-20,224,"aunt","people",0.04,0.02,0.05,0.04,0.08,0.11,0.14,0.24,0.29,0.36
2026-02-20,225,"baby","people",0.37,0.48,0.45,0.58,0.7,0.77,0.75,0.79,0.9,0.86
2026-02-20,226,"boy","people",0.05,0.07,0.07,0.14,0.22,0.25,0.32,0.46,0.59,0.61
2026-02-20,227,"brother","people",0.02,0.04,0.03,0.09,0.09,0.08,0.14,0.16,0.23,0.31
2026-02-20,228,"child","people",0,0,0.01,0.03,0.04,0.03,0.11,0.15,0.16,0.25
2026-02-20,229,"daddy","people",0.64,0.76,0.74,0.76,0.9,0.89,0.93,0.88,0.93,0.89
2026-02-20,230,"doctor","people",0.02,0.01,0.03,0.06,0.1,0.17,0.21,0.27,0.31,0.44
2026-02-20,231,"friend","people",0.01,0.02,0.01,0.06,0.12,0.16,0.14,0.28,0.31,0.33
2026-02-20,232,"person","people",0.01,0.01,0,0.04,0.05,0.07,0.11,0.13,0.21,0.33
2026-02-20,233,"policeman","people",0,0,0.01,0.04,0.02,0.04,0.04,0.21,0.2,0.25
2026-02-20,234,"sister","people",0,0,0.02,0.04,0.04,0.08,0.07,0.16,0.18,0.31
2026-02-20,235,"girl","people",0.03,0.05,0.06,0.09,0.18,0.23,0.29,0.44,0.49,0.5
2026-02-20,236,"grandma","people",0.2,0.34,0.31,0.43,0.5,0.59,0.61,0.63,0.76,0.67
2026-02-20,237,"grandpa","people",0.23,0.29,0.29,0.39,0.38,0.45,0.43,0.56,0.71,0.53
2026-02-20,238,"lady","people",0.03,0.05,0.07,0.09,0.21,0.28,0.25,0.39,0.53,0.5
2026-02-20,239,"man","people",0.05,0.08,0.1,0.18,0.33,0.35,0.43,0.5,0.57,0.58
2026-02-20,240,"mummy","people",0.64,0.79,0.75,0.82,0.87,0.92,0.89,0.92,0.93,0.89
2026-02-20,241,"nanny","people",0.35,0.35,0.39,0.47,0.58,0.61,0.54,0.67,0.6,0.56
2026-02-20,242,"people","people",0.01,0.01,0.03,0.1,0.13,0.16,0.21,0.31,0.38,0.44
2026-02-20,243,"teacher","people",0,0.01,0.01,0.01,0.01,0.01,0.04,0.09,0.07,0.14
2026-02-20,244,"uncle","people",0.01,0.01,0.04,0.05,0.07,0.11,0.14,0.26,0.33,0.36
