2026-03-07,22,"cat","animals",0.41,0.42,0.46,0.6,0.61,0.64,0.72,0.79,0.82,0.85,0.88,0.91,0.94,0.93,0.9
2026-03-07,23,"chicken (animal)","animals",0.09,0.12,0.14,0.29,0.28,0.33,0.44,0.54,0.61,0.63,0.69,0.73,0.86,0.77,0.8
2026-03-07,24,"cow","animals",0.21,0.25,0.34,0.48,0.47,0.51,0.58,0.68,0.74,0.78,0.8,0.84,0.93,0.87,0.85
2026-03-07,25,"deer","animals",0.05,0.08,0.09,0.15,0.11,0.21,0.21,0.32,0.32,0.34,0.41,0.43,0.65,0.52,0.49
2026-03-07,26,"dog","animals",0.67,0.64,0.72,0.77,0.76,0.79,0.79,0.86,0.88,0.9,0.92,0.94,0.98,0.95,0.92
2026-03-07,27,"donkey","animals",0.03,0.06,0.05,0.1,0.1,0.15,0.18,0.26,0.26,0.29,0.3,0.34,0.53,0.4,0.43
2026-03-07,28,"duck","animals",0.46,0.43,0.47,0.61,0.56,0.63,0.68,0.76,0.79,0.83,0.84,0.88,0.95,0.88,0.86
2026-03-07,29,"elephant","animals",0.08,0.11,0.16,0.27,0.28,0.33,0.46,0.56,0.63,0.65,0.71,0.76,0.88,0.81,0.82
2026-03-07,30,"fish (animal)","animals",0.28,0.32,0.38,0.52,0.5,0.57,0.67,0.71,0.77,0.85,0.84,0.86,0.95,0.91,0.9
2026-03-07,31,"frog","animals",0.1,0.14,0.17,0.33,0.3,0.37,0.48,0.57,0.63,0.71,0.7,0.76,0.88,0.81,0.81
2026-03-07,32,"giraffe","animals",0.07,0.1,0.13,0.21,0.2,0.29,0.31,0.46,0.52,0.55,0.56,0.63,0.79,0.71,0.73
2026-03-07,33,"goose","animals",0.03,0.06,0.06,0.12,0.11,0.17,0.16,0.26,0.29,0.32,0.38,0.39,0.6,0.42,0.44
2026-03-07,34,"hen","animals",0.01,0.03,0.02,0.05,0.04,0.1,0.09,0.14,0.16,0.19,0.2,0.23,0.44,0.28,0.29
2026-03-07,35,"horse","animals",0.17,0.19,0.26,0.4,0.36,0.46,0.56,0.67,0.7,0.76,0.76,0.84,0.93,0.86,0.85
2026-03-07,36,"kitty","animals",0.43,0.36,0.42,0.55,0.46,0.53,0.56,0.65,0.7,0.74,0.75,0.79,0.9,0.82,0.78
2026-03-07,37,"lamb","animals",0.03,0.05,0.06,0.12,0.09,0.13,0.18,0.29,0.31,0.37,0.38,0.42,0.61,0.45,0.45
2026-03-07,38,"lion","animals",0.08,0.11,0.16,0.25,0.25,0.34,0.41,0.53,0.58,0.65,0.69,0.69,0.86,0.8,0.8
2026-03-07,39,"monkey","animals",0.11,0.18,0.23,0.36,0.36,0.43,0.54,0.64,0.69,0.78,0.78,0.81,0.92,0.86,0.89
2026-03-07,40,"moose","animals",0.02,0.07,0.05,0.09,0.08,0.11,0.13,0.23,0.24,0.26,0.27,0.29,0.49,0.38,0.41
2026-03-07,41,"mouse","animals",0.07,0.1,0.14,0.25,0.23,0.34,0.38,0.5,0.55,0.59,0.63,0.65,0.85,0.77,0.74
2026-03-07,42,"owl","animals",0.12,0.14,0.19,0.3,0.27,0.34,0.4,0.53,0.51,0.57,0.62,0.65,0.79,0.7,0.68
2026-03-07,43,"penguin","animals",0.02,0.05,0.07,0.13,0.13,0.19,0.26,0.37,0.39,0.42,0.45,0.44,0.64,0.69,0.65
2026-03-07,44,"pig","animals",0.15,0.17,0.24,0.41,0.39,0.43,0.57,0.64,0.69,0.76,0.77,0.78,0.91,0.86,0.84
2026-03-07,45,"pony","animals",0.03,0.04,0.05,0.09,0.09,0.13,0.19,0.22,0.25,0.31,0.31,0.36,0.54,0.45,0.46
2026-03-07,46,"puppy","animals",0.22,0.22,0.32,0.43,0.39,0.45,0.53,0.61,0.65,0.72,0.71,0.74,0.88,0.79,0.78
2026-03-07,47,"rooster","animals",0.02,0.03,0.03,0.06,0.08,0.11,0.13,0.23,0.25,0.31,0.33,0.4,0.57,0.42,0.44
2026-03-07,48,"sheep","animals",0.08,0.11,0.15,0.28,0.26,0.3,0.38,0.51,0.55,0.6,0.64,0.66,0.82,0.7,0.7
2026-03-07,49,"squirrel","animals",0.04,0.07,0.12,0.18,0.18,0.22,0.27,0.4,0.45,0.49,0.53,0.56,0.72,0.67,0.64
2026-03-07,50,"teddybear","animals",0.14,0.12,0.17,0.25,0.24,0.27,0.34,0.47,0.5,0.55,0.62,0.64,0.82,0.71,0.72
2026-03-07,51,"tiger","animals",0.07,0.09,0.14,0.22,0.21,0.25,0.36,0.45,0.52,0.59,0.6,0.67,0.81,0.74,0.77
2026-03-07,52,"turkey","animals",0.04,0.05,0.05,0.13,0.13,0.15,0.2,0.26,0.3,0.38,0.4,0.4,0.62,0.48,0.5
2026-03-07,53,"turtle","animals",0.1,0.13,0.17,0.31,0.29,0.34,0.43,0.57,0.59,0.67,0.66,0.68,0.84,0.8,0.79
2026-03-07,54,"wolf","animals",0.02,0.04,0.04,0.08,0.08,0.1,0.11,0.2,0.23,0.29,0.31,0.34,0.54,0.44,0.45
2026-03-07,55,"zebra","animals",0.04,0.08,0.1,0.17,0.17,0.21,0.27,0.38,0.44,0.5,0.52,0.55,0.73,0.64,0.68
2026-03-07,56,"airplane","vehicles",0.2,0.2,0.28,0.41,0.4,0.5,0.6,0.67,0.72,0.79,0.81,0.84,0.93,0.88,0.85
2026-03-07,57,"bicycle","vehicles",0.11,0.15,0.2,0.3,0.31,0.39,0.47,0.56,0.63,0.68,0.72,0.74,0.89,0.82,0.82
2026-03-07,58,"boat","vehicles",0.16,0.21,0.27,0.42,0.39,0.47,0.54,0.66,0.68,0.74,0.78,0.77,0.93,0.84,0.84
2026-03-07,59,"bus","vehicles",0.15,0.21,0.26,0.39,0.41,0.49,0.58,0.69,0.74,0.76,0.79,0.82,0.91,0.88,0.85
2026-03-07,60,"car","vehicles",0.38,0.43,0.54,0.67,0.68,0.72,0.78,0.82,0.88,0.89,0.91,0.92,0.97,0.94,0.93
2026-03-07,61,"firetruck","vehicles",0.04,0.06,0.1,0.14,0.17,0.25,0.32,0.46,0.5,0.58,0.64,0.64,0.82,0.74,0.75
2026-03-07,62,"helicopter","vehicles",0.04,0.05,0.06,0.14,0.11,0.2,0.26,0.39,0.44,0.51,0.57,0.58,0.77,0.65,0.68
2026-03-07,63,"motorcycle","vehicles",0.02,0.06,0.07,0.12,0.1,0.18,0.26,0.36,0.41,0.46,0.53,0.53,0.74,0.66,0.67
2026-03-07,64,"sled","vehicles",0.01,0.04,0.05,0.06,0.08,0.12,0.11,0.18,0.18,0.2,0.23,0.3,0.35,0.33,0.31
2026-03-07,65,"stroller","vehicles",0.06,0.07,0.12,0.18,0.18,0.22,0.26,0.41,0.46,0.52,0.54,0.59,0.79,0.62,0.68
2026-03-07,66,"tractor","vehicles",0.06,0.09,0.12,0.18,0.2,0.24,0.28,0.37,0.45,0.45,0.51,0.51,0.7,0.61,0.59
2026-03-07,67,"train","vehicles",0.12,0.17,0.23,0.35,0.41,0.45,0.57,0.67,0.75,0.78,0.81,0.8,0.93,0.87,0.88
2026-03-07,68,"tricycle","vehicles",0.01,0.02,0.03,0.04,0.07,0.07,0.11,0.16,0.18,0.24,0.25,0.27,0.45,0.31,0.35
2026-03-07,69,"truck","vehicles",0.28,0.29,0.38,0.5,0.5,0.57,0.61,0.74,0.78,0.82,0.84,0.86,0.95,0.89,0.86
2026-03-07,70,"ball","toys",0.75,0.76,0.82,0.88,0.88,0.91,0.93,0.92,0.95,0.95,0.94,0.96,0.98,0.96,0.95
2026-03-07,71,"balloon","toys",0.44,0.38,0.44,0.57,0.55,0.62,0.66,0.75,0.81,0.84,0.86,0.88,0.95,0.91,0.89
2026-03-07,72,"bat","toys",0.06,0.05,0.1,0.13,0.14,0.17,0.2,0.26,0.34,0.39,0.42,0.42,0.7,0.54,0.53
2026-03-07,73,"block","toys",0.17,0.2,0.26,0.34,0.35,0.45,0.48,0.59,0.59,0.66,0.69,0.73,0.87,0.76,0.75
2026-03-07,74,"book","toys",0.51,0.54,0.61,0.71,0.72,0.77,0.78,0.83,0.87,0.88,0.89,0.91,0.97,0.93,0.91
2026-03-07,75,"bubbles","toys",0.34,0.38,0.45,0.58,0.56,0.63,0.7,0.77,0.82,0.86,0.84,0.88,0.95,0.89,0.9
2026-03-07,76,"chalk","toys",0.02,0.03,0.05,0.09,0.1,0.15,0.19,0.28,0.32,0.35,0.4,0.45,0.61,0.52,0.55
2026-03-07,77,"crayon","toys",0.04,0.09,0.12,0.25,0.22,0.33,0.42,0.47,0.54,0.65,0.66,0.68,0.84,0.78,0.76
2026-03-07,78,"doll","toys",0.17,0.22,0.27,0.33,0.32,0.39,0.44,0.5,0.5,0.61,0.62,0.65,0.83,0.7,0.69
2026-03-07,79,"game","toys",0.01,0.02,0.06,0.09,0.09,0.15,0.22,0.27,0.32,0.39,0.44,0.47,0.71,0.61,0.66
2026-03-07,80,"glue","toys",0,0.02,0.02,0.04,0.04,0.05,0.09,0.1,0.14,0.2,0.22,0.29,0.48,0.37,0.44
2026-03-07,81,"pen","toys",0.06,0.09,0.1,0.21,0.21,0.28,0.34,0.4,0.43,0.53,0.55,0.56,0.79,0.64,0.66
2026-03-07,82,"pencil","toys",0.02,0.04,0.07,0.14,0.13,0.2,0.22,0.3,0.34,0.43,0.48,0.49,0.74,0.59,0.62
2026-03-07,83,"play dough","toys",0.01,0.03,0.05,0.08,0.1,0.16,0.22,0.29,0.36,0.4,0.44,0.52,0.64,0.61,0.62
2026-03-07,84,"present","toys",0.01,0.03,0.05,0.07,0.08,0.16,0.19,0.34,0.42,0.47,0.51,0.54,0.77,0.64,0.63
2026-03-07,85,"puzzle","toys",0.03,0.04,0.08,0.18,0.18,0.24,0.3,0.41,0.48,0.56,0.6,0.63,0.82,0.69,0.72
2026-03-07,86,"story","toys",0.03,0.05,0.09,0.16,0.15,0.21,0.28,0.38,0.47,0.51,0.55,0.58,0.78,0.69,0.74
2026-03-07,87,"toy (object)","toys",0.11,0.16,0.23,0.35,0.34,0.44,0.48,0.59,0.65,0.73,0.77,0.79,0.91,0.87,0.87
2026-03-07,88,"apple","food_drink",0.31,0.38,0.49,0.61,0.59,0.66,0.75,0.82,0.84,0.88,0.88,0.91,0.96,0.93,0.92
2026-03-07,89,"applesauce","food_drink",0.04,0.08,0.1,0.16,0.17,0.23,0.29,0.36,0.43,0.47,0.5,0.52,0.71,0.6,0.57
2026-03-07,90,"banana","food_drink",0.51,0.51,0.62,0.68,0.73,0.74,0.79,0.85,0.88,0.9,0.91,0.91,0.96,0.94,0.95
2026-03-07,91,"beans","food_drink",0.06,0.09,0.12,0.22,0.2,0.28,0.31,0.39,0.44,0.46,0.51,0.54,0.74,0.55,0.6
2026-03-07,92,"bread","food_drink",0.14,0.15,0.2,0.32,0.32,0.38,0.46,0.58,0.63,0.68,0.74,0.74,0.9,0.83,0.79
2026-03-07,93,"butter","food_drink",0.03,0.05,0.09,0.13,0.15,0.2,0.25,0.38,0.42,0.47,0.53,0.59,0.77,0.64,0.64
2026-03-07,94,"cake","food_drink",0.08,0.09,0.16,0.27,0.29,0.33,0.48,0.57,0.7,0.74,0.75,0.77,0.89,0.87,0.86
2026-03-07,95,"candy","food_drink",0.06,0.1,0.14,0.26,0.25,0.31,0.37,0.45,0.52,0.65,0.68,0.7,0.88,0.79,0.78
2026-03-07,96,"carrots","food_drink",0.05,0.09,0.12,0.21,0.23,0.3,0.33,0.47,0.52,0.59,0.61,0.65,0.82,0.75,0.76
2026-03-07,97,"cereal","food_drink",0.1,0.12,0.19,0.33,0.3,0.38,0.42,0.5,0.6,0.64,0.69,0.71,0.88,0.79,0.79
2026-03-07,98,"cheerios","food_drink",0.15,0.15,0.22,0.28,0.25,0.32,0.41,0.47,0.49,0.58,0.56,0.57,0.75,0.68,0.73
2026-03-07,99,"cheese","food_drink",0.35,0.36,0.47,0.59,0.57,0.66,0.65,0.76,0.83,0.81,0.85,0.86,0.95,0.87,0.87
2026-03-07,100,"chicken (food)","food_drink",0.08,0.1,0.15,0.28,0.27,0.37,0.46,0.51,0.58,0.66,0.68,0.7,0.88,0.83,0.79
2026-03-07,101,"chocolate","food_drink",0.02,0.06,0.08,0.12,0.17,0.22,0.26,0.41,0.48,0.52,0.57,0.63,0.78,0.73,0.76
2026-03-07,102,"coffee","food_drink",0.04,0.06,0.1,0.18,0.18,0.25,0.29,0.43,0.48,0.49,0.56,0.57,0.75,0.67,0.67
2026-03-07,103,"coke","food_drink",0.04,0.04,0.05,0.1,0.1,0.1,0.15,0.14,0.19,0.3,0.23,0.24,0.48,0.25,0.32
2026-03-07,104,"cookie","food_drink",0.36,0.31,0.41,0.55,0.59,0.6,0.7,0.74,0.81,0.86,0.86,0.89,0.96,0.91,0.93
2026-03-07,105,"corn","food_drink",0.04,0.08,0.11,0.21,0.2,0.24,0.31,0.44,0.46,0.54,0.59,0.63,0.81,0.69,0.71
2026-03-07,106,"cracker","food_drink",0.32,0.28,0.36,0.48,0.46,0.5,0.54,0.67,0.71,0.73,0.75,0.77,0.91,0.81,0.78
2026-03-07,107,"donut","food_drink",0.02,0.05,0.07,0.11,0.1,0.16,0.21,0.27,0.31,0.4,0.48,0.5,0.66,0.57,0.59
2026-03-07,108,"drink (beverage)","food_drink",0.17,0.18,0.25,0.35,0.31,0.42,0.45,0.6,0.6,0.65,0.7,0.71,0.88,0.77,0.75
2026-03-07,109,"egg","food_drink",0.1,0.17,0.19,0.33,0.31,0.43,0.47,0.61,0.64,0.68,0.73,0.75,0.88,0.83,0.79
2026-03-07,110,"fish (food)","food_drink",0.13,0.14,0.2,0.32,0.31,0.35,0.42,0.48,0.53,0.62,0.6,0.59,0.82,0.72,0.75
2026-03-07,111,"food","food_drink",0.06,0.12,0.18,0.24,0.26,0.32,0.37,0.5,0.54,0.59,0.63,0.65,0.82,0.76,0.76
2026-03-07,112,"french fries","food_drink",0.07,0.08,0.15,0.25,0.25,0.3,0.39,0.47,0.52,0.63,0.66,0.68,0.86,0.74,0.75
2026-03-07,113,"grapes","food_drink",0.08,0.14,0.2,0.3,0.29,0.39,0.41,0.59,0.61,0.68,0.7,0.73,0.88,0.78,0.79
2026-03-07,114,"green beans","food_drink",0.03,0.05,0.07,0.12,0.1,0.15,0.18,0.29,0.29,0.35,0.37,0.43,0.56,0.44,0.49
2026-03-07,115,"gum","food_drink",0.01,0.02,0.05,0.09,0.09,0.09,0.16,0.19,0.21,0.29,0.34,0.37,0.55,0.43,0.43
2026-03-07,116,"hamburger","food_drink",0.02,0.05,0.07,0.11,0.14,0.17,0.24,0.31,0.39,0.46,0.53,0.59,0.75,0.65,0.69
2026-03-07,117,"ice","food_drink",0.09,0.12,0.15,0.26,0.25,0.34,0.37,0.47,0.53,0.6,0.65,0.63,0.82,0.72,0.72
2026-03-07,118,"ice cream","food_drink",0.09,0.1,0.19,0.27,0.26,0.36,0.43,0.57,0.64,0.7,0.76,0.8,0.9,0.86,0.84
2026-03-07,119,"jello","food_drink",0.01,0.03,0.05,0.08,0.07,0.1,0.11,0.14,0.17,0.28,0.28,0.3,0.54,0.33,0.36
2026-03-07,120,"jelly","food_drink",0.02,0.02,0.04,0.09,0.09,0.1,0.15,0.22,0.25,0.34,0.39,0.39,0.67,0.47,0.49
2026-03-07,121,"juice","food_drink",0.41,0.27,0.38,0.56,0.53,0.63,0.69,0.67,0.77,0.83,0.81,0.84,0.94,0.86,0.87
2026-03-07,122,"lollipop","food_drink",0.01,0.04,0.06,0.09,0.11,0.13,0.2,0.23,0.27,0.37,0.38,0.45,0.59,0.49,0.58
2026-03-07,123,"meat","food_drink",0.04,0.06,0.08,0.14,0.12,0.22,0.2,0.28,0.37,0.39,0.44,0.48,0.65,0.56,0.55
2026-03-07,124,"melon","food_drink",0.02,0.05,0.06,0.09,0.1,0.17,0.18,0.26,0.29,0.32,0.36,0.4,0.54,0.42,0.5
2026-03-07,125,"milk","food_drink",0.35,0.37,0.48,0.63,0.59,0.68,0.66,0.76,0.81,0.84,0.85,0.89,0.95,0.92,0.89
2026-03-07,126,"muffin","food_drink",0.02,0.05,0.07,0.12,0.13,0.2,0.23,0.38,0.39,0.42,0.43,0.51,0.67,0.62,0.62
2026-03-07,127,"noodles","food_drink",0.08,0.11,0.15,0.22,0.21,0.33,0.31,0.44,0.51,0.51,0.57,0.59,0.77,0.67,0.65
2026-03-07,128,"nuts","food_drink",0.01,0.04,0.04,0.09,0.08,0.13,0.15,0.23,0.31,0.32,0.37,0.4,0.58,0.53,0.53
2026-03-07,129,"orange (food)","food_drink",0.07,0.1,0.15,0.29,0.24,0.35,0.37,0.55,0.61,0.63,0.64,0.73,0.87,0.82,0.81
2026-03-07,130,"pancake","food_drink",0.04,0.07,0.1,0.19,0.19,0.24,0.31,0.49,0.5,0.54,0.61,0.63,0.78,0.7,0.75
2026-03-07,131,"peas","food_drink",0.11,0.1,0.13,0.25,0.22,0.25,0.27,0.42,0.47,0.48,0.55,0.56,0.7,0.62,0.62
2026-03-07,132,"peanut butter","food_drink",0.03,0.07,0.09,0.17,0.16,0.23,0.28,0.43,0.46,0.47,0.57,0.59,0.79,0.66,0.66
2026-03-07,133,"pickle","food_drink",0.02,0.03,0.08,0.14,0.12,0.16,0.18,0.31,0.33,0.39,0.4,0.44,0.65,0.55,0.54
2026-03-07,134,"pizza","food_drink",0.09,0.13,0.21,0.33,0.35,0.43,0.54,0.65,0.69,0.77,0.78,0.82,0.92,0.87,0.89
2026-03-07,135,"popcorn","food_drink",0.03,0.07,0.11,0.17,0.18,0.24,0.29,0.39,0.45,0.54,0.55,0.61,0.79,0.71,0.7
2026-03-07,136,"popsicle","food_drink",0.03,0.04,0.09,0.12,0.13,0.19,0.25,0.29,0.35,0.41,0.46,0.52,0.69,0.61,0.61
2026-03-07,137,"potato chip","food_drink",0.03,0.07,0.11,0.19,0.19,0.23,0.27,0.36,0.41,0.49,0.62,0.58,0.79,0.67,0.65
2026-03-07,138,"potato","food_drink",0.03,0.06,0.07,0.14,0.17,0.2,0.26,0.39,0.4,0.45,0.48,0.53,0.73,0.66,0.63
2026-03-07,139,"pretzel","food_drink",0.03,0.06,0.07,0.14,0.12,0.17,0.2,0.27,0.32,0.42,0.37,0.43,0.71,0.49,0.54
2026-03-07,140,"pudding","food_drink",0.01,0.02,0.04,0.06,0.05,0.06,0.1,0.14,0.16,0.24,0.22,0.25,0.48,0.34,0.35
2026-03-07,141,"pumpkin","food_drink",0.03,0.06,0.07,0.15,0.15,0.19,0.23,0.34,0.38,0.44,0.43,0.52,0.7,0.6,0.63
2026-03-07,142,"raisin","food_drink",0.05,0.05,0.11,0.19,0.18,0.25,0.29,0.39,0.43,0.54,0.55,0.57,0.76,0.59,0.62
2026-03-07,143,"salt","food_drink",0,0.02,0.02,0.05,0.05,0.08,0.11,0.19,0.22,0.23,0.29,0.33,0.53,0.43,0.43
2026-03-07,144,"sandwich","food_drink",0.02,0.04,0.06,0.13,0.14,0.17,0.26,0.38,0.43,0.49,0.53,0.59,0.81,0.73,0.72
2026-03-07,145,"sauce","food_drink",0.02,0.02,0.04,0.08,0.09,0.15,0.15,0.28,0.31,0.31,0.31,0.39,0.55,0.51,0.51
2026-03-07,146,"soda/pop","food_drink",0.04,0.06,0.08,0.1,0.14,0.14,0.2,0.16,0.24,0.31,0.33,0.31,0.64,0.39,0.38
2026-03-07,147,"soup","food_drink",0.03,0.06,0.09,0.16,0.18,0.26,0.31,0.4,0.47,0.5,0.55,0.57,0.72,0.69,0.69
2026-03-07,148,"spaghetti","food_drink",0.05,0.07,0.1,0.17,0.17,0.23,0.26,0.39,0.46,0.53,0.55,0.59,0.78,0.66,0.71
2026-03-07,149,"strawberry","food_drink",0.05,0.09,0.14,0.22,0.21,0.32,0.36,0.5,0.55,0.57,0.64,0.66,0.79,0.76,0.77
2026-03-07,150,"toast","food_drink",0.1,0.12,0.17,0.23,0.23,0.31,0.31,0.47,0.52,0.51,0.58,0.62,0.79,0.65,0.64
2026-03-07,151,"tuna","food_drink",0.01,0.02,0.04,0.04,0.04,0.05,0.09,0.15,0.14,0.17,0.21,0.24,0.4,0.27,0.32
2026-03-07,152,"vanilla","food_drink",0,0.01,0.02,0.03,0.02,0.05,0.05,0.08,0.11,0.13,0.18,0.22,0.34,0.28,0.35
2026-03-07,153,"vitamins","food_drink",0.02,0.03,0.05,0.08,0.09,0.12,0.17,0.17,0.25,0.33,0.38,0.41,0.57,0.44,0.48
2026-03-07,154,"water (beverage)","food_drink",0.29,0.32,0.43,0.54,0.52,0.61,0.61,0.76,0.79,0.8,0.83,0.89,0.94,0.88,0.87
2026-03-07,155,"yogurt","food_drink",0.07,0.14,0.21,0.31,0.33,0.37,0.43,0.56,0.61,0.62,0.65,0.68,0.76,0.76,0.81
2026-03-07,156,"beads","clothing",0.04,0.05,0.06,0.09,0.09,0.11,0.11,0.16,0.2,0.22,0.22,0.25,0.44,0.29,0.33
2026-03-07,157,"belt","clothing",0.04,0.05,0.07,0.13,0.13,0.17,0.21,0.24,0.27,0.35,0.35,0.4,0.64,0.49,0.48
2026-03-07,158,"bib","clothing",0.12,0.15,0.2,0.3,0.25,0.31,0.32,0.47,0.49,0.51,0.54,0.55,0.76,0.58,0.58
2026-03-07,159,"boots","clothing",0.09,0.17,0.23,0.33,0.38,0.45,0.45,0.64,0.66,0.64,0.69,0.71,0.82,0.83,0.76
2026-03-07,160,"button","clothing",0.16,0.13,0.18,0.28,0.28,0.35,0.38,0.53,0.53,0.59,0.64,0.63,0.84,0.73,0.72
2026-03-07,161,"coat","clothing",0.09,0.12,0.18,0.29,0.29,0.37,0.38,0.53,0.59,0.58,0.64,0.67,0.79,0.71,0.67
2026-03-07,162,"diaper","clothing",0.26,0.29,0.39,0.47,0.45,0.53,0.58,0.71,0.73,0.81,0.83,0.84,0.94,0.89,0.84
2026-03-07,163,"dress (object)","clothing",0.04,0.05,0.08,0.14,0.15,0.2,0.25,0.36,0.41,0.43,0.53,0.56,0.69,0.62,0.64
2026-03-07,164,"gloves","clothing",0.01,0.04,0.05,0.09,0.11,0.11,0.18,0.3,0.34,0.34,0.45,0.43,0.6,0.59,0.56
2026-03-07,165,"hat","clothing",0.31,0.33,0.44,0.55,0.57,0.64,0.65,0.78,0.79,0.81,0.84,0.84,0.93,0.87,0.85
2026-03-07,166,"jacket","clothing",0.06,0.11,0.14,0.24,0.24,0.3,0.36,0.5,0.55,0.58,0.63,0.68,0.81,0.77,0.73
2026-03-07,167,"jeans","clothing",0.01,0.03,0.04,0.07,0.08,0.14,0.16,0.22,0.28,0.31,0.37,0.33,0.56,0.49,0.52
2026-03-07,168,"mittens","clothing",0.02,0.04,0.08,0.11,0.13,0.18,0.17,0.28,0.33,0.33,0.38,0.4,0.53,0.51,0.48
2026-03-07,169,"necklace","clothing",0.03,0.05,0.08,0.16,0.12,0.21,0.22,0.31,0.35,0.41,0.42,0.49,0.69,0.55,0.58
2026-03-07,170,"pajamas","clothing",0.05,0.1,0.14,0.22,0.23,0.32,0.37,0.54,0.58,0.63,0.7,0.72,0.84,0.81,0.82
2026-03-07,171,"pants","clothing",0.06,0.11,0.2,0.28,0.32,0.41,0.48,0.62,0.66,0.69,0.74,0.81,0.9,0.85,0.83
2026-03-07,172,"scarf","clothing",0,0.02,0.02,0.05,0.04,0.08,0.08,0.15,0.16,0.16,0.21,0.23,0.32,0.35,0.34
2026-03-07,173,"shirt","clothing",0.09,0.12,0.21,0.31,0.32,0.43,0.5,0.61,0.65,0.71,0.74,0.79,0.91,0.82,0.8
2026-03-07,174,"shoe","clothing",0.48,0.51,0.64,0.75,0.74,0.8,0.81,0.85,0.89,0.9,0.9,0.94,0.97,0.93,0.92
2026-03-07,175,"shorts","clothing",0.03,0.04,0.08,0.12,0.12,0.21,0.28,0.33,0.42,0.48,0.55,0.57,0.77,0.72,0.71
2026-03-07,176,"slipper","clothing",0.03,0.03,0.06,0.09,0.1,0.16,0.2,0.33,0.31,0.35,0.41,0.42,0.64,0.52,0.5
2026-03-07,177,"sneaker","clothing",0.01,0.02,0.03,0.06,0.08,0.1,0.14,0.17,0.18,0.26,0.29,0.3,0.45,0.34,0.36
2026-03-07,178,"snowsuit","clothing",0,0.02,0.02,0.02,0.03,0.05,0.05,0.12,0.11,0.11,0.17,0.17,0.25,0.25,0.23
