list_name,associate_count,direction,source_word,gold_word,gold_score,gold_rc,gold_cosine,best_wrong_word,best_wrong_score,best_wrong_rc,best_wrong_cosine,margin,rank,is_top_match
list-1,10,pl_to_en,mały,small,0.6120174527168274,0.6120174527168274,0.9730725288391113,dog,0.8418759107589722,0.8418759107589722,0.5069687962532043,-0.22985845804214478,3,False
list-1,10,pl_to_en,jeść,eat,0.6923225522041321,0.6923225522041321,0.9683563113212585,ship,0.6780950427055359,0.6780950427055359,0.5018442869186401,0.014227509498596191,1,True
list-1,10,pl_to_en,spać,sleep,0.9269091486930847,0.9269091486930847,0.9259270429611206,eat,0.27584588527679443,0.27584588527679443,0.601216197013855,0.6510632634162903,1,True
list-1,10,pl_to_en,mama,mom,0.894814133644104,0.894814133644104,0.9876992702484131,house,0.5522589087486267,0.5522589087486267,0.5612856149673462,0.3425552248954773,1,True
list-1,10,en_to_pl,car,samochód,0.8709564208984375,0.8709564208984375,0.969849705696106,traktor,0.8252266049385071,0.8252266049385071,0.6241122484207153,0.04572981595993042,1,True
list-1,10,en_to_pl,bus,autobus,0.49181845784187317,0.49181845784187317,0.963062047958374,traktor,0.7564318776130676,0.7564318776130676,0.5186386108398438,-0.26461341977119446,9,False
list-1,10,en_to_pl,truck,ciężarówka,0.8583868741989136,0.8583868741989136,0.946628212928772,traktor,0.7429667711257935,0.7429667711257935,0.7843947410583496,0.11542010307312012,1,True
list-1,10,en_to_pl,helicopter,helikopter,0.8112333416938782,0.8112333416938782,0.9488226771354675,ciężarówka,0.7704342007637024,0.7704342007637024,0.5544740557670593,0.04079914093017578,1,True
list-1,10,en_to_pl,excavator,koparka,0.38617029786109924,0.38617029786109924,0.6398141384124756,lokomotywa,0.5230135321617126,0.5230135321617126,0.4940587878227234,-0.1368432343006134,5,False
list-1,10,en_to_pl,locomotive,lokomotywa,0.8826118111610413,0.8826118111610413,0.9156539440155029,traktor,0.7615240216255188,0.7615240216255188,0.6866885423660278,0.12108778953552246,1,True
list-1,10,en_to_pl,motorcycle,motocykl,0.8775161504745483,0.8775161504745483,0.9700919389724731,lokomotywa,0.8371497988700867,0.8371497988700867,0.7118358016014099,0.04036635160446167,1,True
list-1,10,en_to_pl,train,pociąg,0.5234434008598328,0.5234434008598328,0.8771855235099792,woda,0.6491060853004456,0.6491060853004456,0.46532970666885376,-0.1256626844406128,6,False
list-1,10,en_to_pl,ambulance,karetka,0.6703842878341675,0.6703842878341675,0.7768589854240417,samochód,0.761691689491272,0.761691689491272,0.5273054242134094,-0.09130740165710449,5,False
list-1,10,en_to_pl,bicycle,rower,0.5117274522781372,0.5117274522781372,0.8629692196846008,ciężarówka,0.7533894181251526,0.7533894181251526,0.5402079820632935,-0.24166196584701538,10,False
list-1,10,en_to_pl,airplane,samolot,0.7712982296943665,0.7712982296943665,0.9533126354217529,ciężarówka,0.6944444179534912,0.6944444179534912,0.5572446584701538,0.07685381174087524,1,True
list-1,10,en_to_pl,ship,statek,0.6872910261154175,0.6872910261154175,0.9291547536849976,jeść,0.6780950427055359,0.6780950427055359,0.5018442869186401,0.009195983409881592,1,True
list-1,10,en_to_pl,tractor,traktor,0.8999067544937134,0.8999067544937134,0.9701651334762573,lokomotywa,0.8124628663063049,0.8124628663063049,0.657745361328125,0.08744388818740845,1,True
list-1,10,en_to_pl,tram,tramwaj,0.48380035161972046,0.48380035161972046,0.9309439659118652,ciężarówka,0.48247265815734863,0.48247265815734863,0.6832653880119324,0.0013276934623718262,1,True
list-1,10,en_to_pl,dog,pies,0.9448180794715881,0.9448180794715881,0.8403438329696655,mały,0.8418759107589722,0.8418759107589722,0.5069687962532043,0.10294216871261597,1,True
list-1,10,en_to_pl,cat,kot,0.8103215098381042,0.8103215098381042,0.7402224540710449,pies,0.9057044386863708,0.9057044386863708,0.762213945388794,-0.0953829288482666,2,False
list-1,10,en_to_pl,house,dom,0.8220362067222595,0.8220362067222595,0.9488158226013184,mama,0.5522589087486267,0.5522589087486267,0.5612856149673462,0.2697772979736328,1,True
list-1,10,en_to_pl,water,woda,0.9295917749404907,0.9295917749404907,0.9819716215133667,duży,0.637455403804779,0.637455403804779,0.5107760429382324,0.29213637113571167,1,True
list-1,10,en_to_pl,big,duży,0.8542670607566833,0.8542670607566833,0.9700572490692139,jeść,0.6345853805541992,0.6345853805541992,0.5152995586395264,0.21968168020248413,1,True
list-1,10,en_to_pl,small,mały,0.6120174527168274,0.6120174527168274,0.9730725288391113,pies,0.6010316610336304,0.6010316610336304,0.4980847239494324,0.010985791683197021,1,True
list-1,10,en_to_pl,eat,jeść,0.6923225522041321,0.6923225522041321,0.9683563113212585,samolot,0.444061279296875,0.444061279296875,0.40656763315200806,0.24826127290725708,1,True
list-1,10,en_to_pl,sleep,spać,0.9269091486930847,0.9269091486930847,0.9259270429611206,jeść,0.42073264718055725,0.42073264718055725,0.5678881406784058,0.5061765015125275,1,True
list-1,10,en_to_pl,mom,mama,0.894814133644104,0.894814133644104,0.9876992702484131,woda,0.5464437007904053,0.5464437007904053,0.562526524066925,0.34837043285369873,1,True
list-2,20,pl_to_en,samochód,car,0.8624301552772522,0.8624301552772522,0.969849705696106,bus,0.7429816722869873,0.7429816722869873,0.6744438409805298,0.11944848299026489,1,True
list-2,20,pl_to_en,autobus,bus,0.6388433575630188,0.6388433575630188,0.963062047958374,ambulance,0.5412811040878296,0.5412811040878296,0.6239892244338989,0.09756225347518921,1,True
list-2,20,pl_to_en,ciężarówka,truck,0.7862920165061951,0.7862920165061951,0.946628212928772,tractor,0.7057839632034302,0.7057839632034302,0.7516320943832397,0.08050805330276489,1,True
list-2,20,pl_to_en,helikopter,helicopter,0.788058876991272,0.788058876991272,0.9488226771354675,excavator,0.6835981607437134,0.6835981607437134,0.5847845673561096,0.1044607162475586,1,True
list-2,20,pl_to_en,koparka,excavator,0.5248868465423584,0.5248868465423584,0.6398141384124756,cat,0.4668058156967163,0.4668058156967163,0.5356836318969727,0.05808103084564209,1,True
list-2,20,pl_to_en,lokomotywa,locomotive,0.8211914300918579,0.8211914300918579,0.9156539440155029,tractor,0.693006157875061,0.693006157875061,0.657745361328125,0.12818527221679688,1,True
list-2,20,pl_to_en,motocykl,motorcycle,0.8976022601127625,0.8976022601127625,0.9700919389724731,car,0.7616075277328491,0.7616075277328491,0.7108734846115112,0.13599473237991333,1,True
list-2,20,pl_to_en,pociąg,train,0.5857348442077637,0.5857348442077637,0.8771855235099792,bus,0.6194005608558655,0.6194005608558655,0.7903191447257996,-0.03366571664810181,3,False
list-2,20,pl_to_en,karetka,ambulance,0.5538409352302551,0.5538409352302551,0.7768589854240417,truck,0.6166722178459167,0.6166722178459167,0.7440579533576965,-0.06283128261566162,4,False
list-2,20,pl_to_en,rower,bicycle,0.7140103578567505,0.7140103578567505,0.8629692196846008,motorcycle,0.7400915622711182,0.7400915622711182,0.7430852055549622,-0.026081204414367676,2,False
list-2,20,pl_to_en,samolot,airplane,0.6914349794387817,0.6914349794387817,0.9533126354217529,truck,0.6145210266113281,0.6145210266113281,0.5552493333816528,0.07691395282745361,1,True
list-2,20,pl_to_en,statek,ship,0.7899085283279419,0.7899085283279419,0.9291547536849976,truck,0.629300594329834,0.629300594329834,0.7182574272155762,0.1606079339981079,1,True
list-2,20,pl_to_en,traktor,tractor,0.8094361424446106,0.8094361424446106,0.9701651334762573,airplane,0.6824814081192017,0.6824814081192017,0.4851595461368561,0.12695473432540894,1,True
list-2,20,pl_to_en,tramwaj,tram,0.5378515720367432,0.5378515720367432,0.9309439659118652,truck,0.6155517101287842,0.6155517101287842,0.7321404814720154,-0.07770013809204102,3,False
list-2,20,pl_to_en,pies,dog,0.8799558281898499,0.8799558281898499,0.8403438329696655,cat,0.8599288463592529,0.8599288463592529,0.762213945388794,0.020026981830596924,1,True
list-2,20,pl_to_en,kot,cat,0.736821711063385,0.736821711063385,0.7402224540710449,dog,0.6517323851585388,0.6517323851585388,0.6750798225402832,0.08508932590484619,1,True
list-2,20,pl_to_en,dom,house,0.8525967001914978,0.8525967001914978,0.9488158226013184,mom,0.5650642514228821,0.5650642514228821,0.6134346723556519,0.2875324487686157,1,True
list-2,20,pl_to_en,woda,water,0.9086166024208069,0.9086166024208069,0.9819716215133667,big,0.6931635141372681,0.6931635141372681,0.5032228231430054,0.21545308828353882,1,True
list-2,20,pl_to_en,duży,big,0.8478878140449524,0.8478878140449524,0.9700572490692139,water,0.6576352119445801,0.6576352119445801,0.5107760429382324,0.19025260210037231,1,True
list-2,20,pl_to_en,mały,small,0.7007793188095093,0.7007793188095093,0.9730725288391113,dog,0.697141706943512,0.697141706943512,0.5069687962532043,0.0036376118659973145,1,True
list-2,20,pl_to_en,jeść,eat,0.9037745594978333,0.9037745594978333,0.9683563113212585,small,0.4895017147064209,0.4895017147064209,0.47334882616996765,0.41427284479141235,1,True
list-2,20,pl_to_en,spać,sleep,0.9033104181289673,0.9033104181289673,0.9259270429611206,eat,0.3502550423145294,0.3502550423145294,0.601216197013855,0.5530553758144379,1,True
list-2,20,pl_to_en,mama,mom,0.9327962398529053,0.9327962398529053,0.9876992702484131,house,0.5164884328842163,0.5164884328842163,0.5612856149673462,0.41630780696868896,1,True
list-2,20,en_to_pl,car,samochód,0.8624301552772522,0.8624301552772522,0.969849705696106,motocykl,0.7616075277328491,0.7616075277328491,0.7108734846115112,0.10082262754440308,1,True
list-2,20,en_to_pl,bus,autobus,0.6388433575630188,0.6388433575630188,0.963062047958374,samochód,0.7429816722869873,0.7429816722869873,0.6744438409805298,-0.1041383147239685,2,False
list-2,20,en_to_pl,truck,ciężarówka,0.7862920165061951,0.7862920165061951,0.946628212928772,samochód,0.7067710757255554,0.7067710757255554,0.7783915400505066,0.07952094078063965,1,True
list-2,20,en_to_pl,helicopter,helikopter,0.788058876991272,0.788058876991272,0.9488226771354675,traktor,0.6555907726287842,0.6555907726287842,0.5965787768363953,0.1324681043624878,1,True
list-2,20,en_to_pl,excavator,koparka,0.5248868465423584,0.5248868465423584,0.6398141384124756,helikopter,0.6835981607437134,0.6835981607437134,0.5847845673561096,-0.15871131420135498,4,False
list-2,20,en_to_pl,locomotive,lokomotywa,0.8211914300918579,0.8211914300918579,0.9156539440155029,motocykl,0.6929664015769958,0.6929664015769958,0.6035679578781128,0.12822502851486206,1,True
list-2,20,en_to_pl,motorcycle,motocykl,0.8976022601127625,0.8976022601127625,0.9700919389724731,rower,0.7400915622711182,0.7400915622711182,0.7430852055549622,0.1575106978416443,1,True
list-2,20,en_to_pl,train,pociąg,0.5857348442077637,0.5857348442077637,0.8771855235099792,samochód,0.6316580176353455,0.6316580176353455,0.6289780139923096,-0.04592317342758179,2,False
list-2,20,en_to_pl,ambulance,karetka,0.5538409352302551,0.5538409352302551,0.7768589854240417,lokomotywa,0.6714661717414856,0.6714661717414856,0.5761614441871643,-0.11762523651123047,7,False
list-2,20,en_to_pl,bicycle,rower,0.7140103578567505,0.7140103578567505,0.8629692196846008,motocykl,0.6793662905693054,0.6793662905693054,0.8851491212844849,0.03464406728744507,1,True
list-2,20,en_to_pl,airplane,samolot,0.6914349794387817,0.6914349794387817,0.9533126354217529,ciężarówka,0.68780916929245,0.68780916929245,0.5572446584701538,0.003625810146331787,1,True
list-2,20,en_to_pl,ship,statek,0.7899085283279419,0.7899085283279419,0.9291547536849976,duży,0.5534887909889221,0.5534887909889221,0.48152148723602295,0.23641973733901978,1,True
list-2,20,en_to_pl,tractor,traktor,0.8094361424446106,0.8094361424446106,0.9701651334762573,motocykl,0.7426834106445312,0.7426834106445312,0.580041766166687,0.06675273180007935,1,True
list-2,20,en_to_pl,tram,tramwaj,0.5378515720367432,0.5378515720367432,0.9309439659118652,traktor,0.5214677453041077,0.5214677453041077,0.6870836019515991,0.016383826732635498,1,True
list-2,20,en_to_pl,dog,pies,0.8799558281898499,0.8799558281898499,0.8403438329696655,mały,0.697141706943512,0.697141706943512,0.5069687962532043,0.1828141212463379,1,True
list-2,20,en_to_pl,cat,kot,0.736821711063385,0.736821711063385,0.7402224540710449,pies,0.8599288463592529,0.8599288463592529,0.762213945388794,-0.12310713529586792,2,False
list-2,20,en_to_pl,house,dom,0.8525967001914978,0.8525967001914978,0.9488158226013184,mama,0.5164884328842163,0.5164884328842163,0.5612856149673462,0.3361082673072815,1,True
list-2,20,en_to_pl,water,woda,0.9086166024208069,0.9086166024208069,0.9819716215133667,duży,0.6576352119445801,0.6576352119445801,0.5107760429382324,0.2509813904762268,1,True
list-2,20,en_to_pl,big,duży,0.8478878140449524,0.8478878140449524,0.9700572490692139,woda,0.6931635141372681,0.6931635141372681,0.5032228231430054,0.15472429990768433,1,True
list-2,20,en_to_pl,small,mały,0.7007793188095093,0.7007793188095093,0.9730725288391113,jeść,0.4895017147064209,0.4895017147064209,0.47334882616996765,0.21127760410308838,1,True
list-2,20,en_to_pl,eat,jeść,0.9037745594978333,0.9037745594978333,0.9683563113212585,duży,0.3992449939250946,0.3992449939250946,0.5245180130004883,0.5045295655727386,1,True
list-2,20,en_to_pl,sleep,spać,0.9033104181289673,0.9033104181289673,0.9259270429611206,koparka,0.3721640110015869,0.3721640110015869,0.44379380345344543,0.5311464071273804,1,True
list-2,20,en_to_pl,mom,mama,0.9327962398529053,0.9327962398529053,0.9876992702484131,dom,0.5650642514228821,0.5650642514228821,0.6134346723556519,0.3677319884300232,1,True
list-3,50,pl_to_en,samochód,car,0.7900222539901733,0.7900222539901733,0.969849705696106,truck,0.6719423532485962,0.6719423532485962,0.7783915400505066,0.11807990074157715,1,True
list-3,50,pl_to_en,autobus,bus,0.6069245934486389,0.6069245934486389,0.963062047958374,tractor,0.4680909514427185,0.4680909514427185,0.49342024326324463,0.1388336420059204,1,True
list-3,50,pl_to_en,ciężarówka,truck,0.7145836353302002,0.7145836353302002,0.946628212928772,tractor,0.6437950730323792,0.6437950730323792,0.7516320943832397,0.07078856229782104,1,True
list-3,50,pl_to_en,helikopter,helicopter,0.7327679395675659,0.7327679395675659,0.9488226771354675,airplane,0.5323652029037476,0.5323652029037476,0.6999391913414001,0.20040273666381836,1,True
list-3,50,pl_to_en,koparka,excavator,0.2932719588279724,0.2932719588279724,0.6398141384124756,cat,0.44588419795036316,0.44588419795036316,0.5356836318969727,-0.15261223912239075,4,False
list-3,50,pl_to_en,lokomotywa,locomotive,0.8019521236419678,0.8019521236419678,0.9156539440155029,tractor,0.6360998153686523,0.6360998153686523,0.657745361328125,0.16585230827331543,1,True
list-3,50,pl_to_en,motocykl,motorcycle,0.7891613841056824,0.7891613841056824,0.9700919389724731,tractor,0.6966063380241394,0.6966063380241394,0.580041766166687,0.09255504608154297,1,True
list-3,50,pl_to_en,pociąg,train,0.5676549077033997,0.5676549077033997,0.8771855235099792,truck,0.5643616318702698,0.5643616318702698,0.7528058290481567,0.003293275833129883,1,True
list-3,50,pl_to_en,karetka,ambulance,0.607140839099884,0.607140839099884,0.7768589854240417,truck,0.5551320910453796,0.5551320910453796,0.7440579533576965,0.052008748054504395,1,True
list-3,50,pl_to_en,rower,bicycle,0.625890851020813,0.625890851020813,0.8629692196846008,tractor,0.6643551588058472,0.6643551588058472,0.5949411988258362,-0.03846430778503418,2,False
list-3,50,pl_to_en,samolot,airplane,0.7097393274307251,0.7097393274307251,0.9533126354217529,ship,0.5271702408790588,0.5271702408790588,0.6841729879379272,0.18256908655166626,1,True
list-3,50,pl_to_en,statek,ship,0.7377030253410339,0.7377030253410339,0.9291547536849976,airplane,0.5347598195075989,0.5347598195075989,0.6824252605438232,0.20294320583343506,1,True
list-3,50,pl_to_en,traktor,tractor,0.7527420520782471,0.7527420520782471,0.9701651334762573,locomotive,0.660057544708252,0.660057544708252,0.6866885423660278,0.09268450736999512,1,True
list-3,50,pl_to_en,tramwaj,tram,0.5872498750686646,0.5872498750686646,0.9309439659118652,truck,0.6295009851455688,0.6295009851455688,0.7321404814720154,-0.0422511100769043,2,False
list-3,50,pl_to_en,pies,dog,0.6719236969947815,0.6719236969947815,0.8403438329696655,cat,0.7372359037399292,0.7372359037399292,0.762213945388794,-0.0653122067451477,2,False
list-3,50,pl_to_en,kot,cat,0.7310988903045654,0.7310988903045654,0.7402224540710449,dog,0.6264058351516724,0.6264058351516724,0.6750798225402832,0.10469305515289307,1,True
list-3,50,pl_to_en,dom,house,0.7926884889602661,0.7926884889602661,0.9488158226013184,mom,0.5216246247291565,0.5216246247291565,0.6134346723556519,0.2710638642311096,1,True
list-3,50,pl_to_en,woda,water,0.7993121147155762,0.7993121147155762,0.9819716215133667,ship,0.45698535442352295,0.45698535442352295,0.5650594234466553,0.3423267602920532,1,True
list-3,50,pl_to_en,duży,big,0.44427815079689026,0.44427815079689026,0.9700572490692139,ship,0.417864590883255,0.417864590883255,0.48152148723602295,0.026413559913635254,1,True
list-3,50,pl_to_en,mały,small,0.4186379313468933,0.4186379313468933,0.9730725288391113,dog,0.41749098896980286,0.41749098896980286,0.5069687962532043,0.001146942377090454,1,True
list-3,50,pl_to_en,jeść,eat,0.7700095772743225,0.7700095772743225,0.9683563113212585,bus,0.32047122716903687,0.32047122716903687,0.42650991678237915,0.44953835010528564,1,True
list-3,50,pl_to_en,spać,sleep,0.7604028582572937,0.7604028582572937,0.9259270429611206,eat,0.247223362326622,0.247223362326622,0.601216197013855,0.5131794959306717,1,True
list-3,50,pl_to_en,mama,mom,0.7956663966178894,0.7956663966178894,0.9876992702484131,house,0.4779927134513855,0.4779927134513855,0.5612856149673462,0.3176736831665039,1,True
list-3,50,en_to_pl,car,samochód,0.7900222539901733,0.7900222539901733,0.969849705696106,motocykl,0.6049789190292358,0.6049789190292358,0.7108734846115112,0.1850433349609375,1,True
list-3,50,en_to_pl,bus,autobus,0.6069245934486389,0.6069245934486389,0.963062047958374,samochód,0.6217374205589294,0.6217374205589294,0.6744438409805298,-0.014812827110290527,2,False
list-3,50,en_to_pl,truck,ciężarówka,0.7145836353302002,0.7145836353302002,0.946628212928772,samochód,0.6719423532485962,0.6719423532485962,0.7783915400505066,0.042641282081604004,1,True
list-3,50,en_to_pl,helicopter,helikopter,0.7327679395675659,0.7327679395675659,0.9488226771354675,rower,0.5798138380050659,0.5798138380050659,0.5089587569236755,0.1529541015625,1,True
list-3,50,en_to_pl,excavator,koparka,0.2932719588279724,0.2932719588279724,0.6398141384124756,helikopter,0.47827720642089844,0.47827720642089844,0.5847845673561096,-0.18500524759292603,7,False
list-3,50,en_to_pl,locomotive,lokomotywa,0.8019521236419678,0.8019521236419678,0.9156539440155029,motocykl,0.6637976765632629,0.6637976765632629,0.6035679578781128,0.13815444707870483,1,True
list-3,50,en_to_pl,motorcycle,motocykl,0.7891613841056824,0.7891613841056824,0.9700919389724731,samochód,0.6093708276748657,0.6093708276748657,0.7077777981758118,0.17979055643081665,1,True
list-3,50,en_to_pl,train,pociąg,0.5676549077033997,0.5676549077033997,0.8771855235099792,samochód,0.6213607788085938,0.6213607788085938,0.6289780139923096,-0.05370587110519409,3,False
list-3,50,en_to_pl,ambulance,karetka,0.607140839099884,0.607140839099884,0.7768589854240417,ciężarówka,0.573227047920227,0.573227047920227,0.6059566736221313,0.03391379117965698,1,True
list-3,50,en_to_pl,bicycle,rower,0.625890851020813,0.625890851020813,0.8629692196846008,motocykl,0.6653363704681396,0.6653363704681396,0.8851491212844849,-0.03944551944732666,2,False
list-3,50,en_to_pl,airplane,samolot,0.7097393274307251,0.7097393274307251,0.9533126354217529,statek,0.5347598195075989,0.5347598195075989,0.6824252605438232,0.17497950792312622,1,True
list-3,50,en_to_pl,ship,statek,0.7377030253410339,0.7377030253410339,0.9291547536849976,samolot,0.5271702408790588,0.5271702408790588,0.6841729879379272,0.2105327844619751,1,True
list-3,50,en_to_pl,tractor,traktor,0.7527420520782471,0.7527420520782471,0.9701651334762573,motocykl,0.6966063380241394,0.6966063380241394,0.580041766166687,0.056135714054107666,1,True
list-3,50,en_to_pl,tram,tramwaj,0.5872498750686646,0.5872498750686646,0.9309439659118652,traktor,0.5753029584884644,0.5753029584884644,0.6870836019515991,0.011946916580200195,1,True
list-3,50,en_to_pl,dog,pies,0.6719236969947815,0.6719236969947815,0.8403438329696655,kot,0.6264058351516724,0.6264058351516724,0.6750798225402832,0.04551786184310913,1,True
list-3,50,en_to_pl,cat,kot,0.7310988903045654,0.7310988903045654,0.7402224540710449,pies,0.7372359037399292,0.7372359037399292,0.762213945388794,-0.0061370134353637695,2,False
list-3,50,en_to_pl,house,dom,0.7926884889602661,0.7926884889602661,0.9488158226013184,mama,0.4779927134513855,0.4779927134513855,0.5612856149673462,0.3146957755088806,1,True
list-3,50,en_to_pl,water,woda,0.7993121147155762,0.7993121147155762,0.9819716215133667,mama,0.37413421273231506,0.37413421273231506,0.5540913343429565,0.4251779019832611,1,True
list-3,50,en_to_pl,big,duży,0.44427815079689026,0.44427815079689026,0.9700572490692139,mama,0.16058151423931122,0.16058151423931122,0.4975242018699646,0.28369663655757904,1,True
list-3,50,en_to_pl,small,mały,0.4186379313468933,0.4186379313468933,0.9730725288391113,duży,0.24476632475852966,0.24476632475852966,0.6298141479492188,0.17387160658836365,1,True
list-3,50,en_to_pl,eat,jeść,0.7700095772743225,0.7700095772743225,0.9683563113212585,mały,0.27546200156211853,0.27546200156211853,0.48815470933914185,0.494547575712204,1,True
list-3,50,en_to_pl,sleep,spać,0.7604028582572937,0.7604028582572937,0.9259270429611206,koparka,0.40466415882110596,0.40466415882110596,0.44379380345344543,0.35573869943618774,1,True
list-3,50,en_to_pl,mom,mama,0.7956663966178894,0.7956663966178894,0.9876992702484131,dom,0.5216246247291565,0.5216246247291565,0.6134346723556519,0.2740417718887329,1,True
list-4,100,pl_to_en,samochód,car,0.7624799013137817,0.7624799013137817,0.969849705696106,bus,0.6444299817085266,0.6444299817085266,0.6744438409805298,0.11804991960525513,1,True
list-4,100,pl_to_en,autobus,bus,0.6529739499092102,0.6529739499092102,0.963062047958374,ambulance,0.5547611713409424,0.5547611713409424,0.6239892244338989,0.09821277856826782,1,True
list-4,100,pl_to_en,ciężarówka,truck,0.8055517077445984,0.8055517077445984,0.946628212928772,tractor,0.6802622675895691,0.6802622675895691,0.7516320943832397,0.1252894401550293,1,True
list-4,100,pl_to_en,helikopter,helicopter,0.6966169476509094,0.6966169476509094,0.9488226771354675,tractor,0.5236736536026001,0.5236736536026001,0.5844672918319702,0.17294329404830933,1,True
list-4,100,pl_to_en,koparka,excavator,0.3631455898284912,0.3631455898284912,0.6398141384124756,cat,0.40026187896728516,0.40026187896728516,0.5356836318969727,-0.037116289138793945,2,False
list-4,100,pl_to_en,lokomotywa,locomotive,0.7057165503501892,0.7057165503501892,0.9156539440155029,truck,0.5824185609817505,0.5824185609817505,0.7502347230911255,0.12329798936843872,1,True
list-4,100,pl_to_en,motocykl,motorcycle,0.6972424387931824,0.6972424387931824,0.9700919389724731,bicycle,0.5777427554130554,0.5777427554130554,0.8851491212844849,0.11949968338012695,1,True
list-4,100,pl_to_en,pociąg,train,0.4976464509963989,0.4976464509963989,0.8771855235099792,truck,0.580120325088501,0.580120325088501,0.7528058290481567,-0.08247387409210205,6,False
list-4,100,pl_to_en,karetka,ambulance,0.6052274107933044,0.6052274107933044,0.7768589854240417,truck,0.6334429383277893,0.6334429383277893,0.7440579533576965,-0.028215527534484863,2,False
list-4,100,pl_to_en,rower,bicycle,0.5532768964767456,0.5532768964767456,0.8629692196846008,tractor,0.4948123097419739,0.4948123097419739,0.5949411988258362,0.05846458673477173,1,True
list-4,100,pl_to_en,samolot,airplane,0.6343415975570679,0.6343415975570679,0.9533126354217529,ship,0.3953193426132202,0.3953193426132202,0.6841729879379272,0.23902225494384766,1,True
list-4,100,pl_to_en,statek,ship,0.6276647448539734,0.6276647448539734,0.9291547536849976,truck,0.552644670009613,0.552644670009613,0.7182574272155762,0.07502007484436035,1,True
list-4,100,pl_to_en,traktor,tractor,0.7551590800285339,0.7551590800285339,0.9701651334762573,truck,0.6944116353988647,0.6944116353988647,0.7843947410583496,0.06074744462966919,1,True
list-4,100,pl_to_en,tramwaj,tram,0.682715117931366,0.682715117931366,0.9309439659118652,truck,0.6808227300643921,0.6808227300643921,0.7321404814720154,0.001892387866973877,1,True
